params1,params2
-0.3044795657921825,0.33316803042341503
0.3339646401147204,0.23305807475594117
0.1415788064070914,-0.2701793168574811
0.1713021874752699,-0.2583280965649732
-0.06696931420393318,-0.24743518986370985
-0.24316559087159412,-0.09553278910431841
0.05816176550129437,-0.3575711706685629
-0.03277287289473567,0.04984337298258152
0.32247999008377237,0.00752813614732141
0.09772578507390216,-0.0214536134427645
0.2216830319648777,-0.03570614405673721
-0.0420845272433738,0.031536584629202696
0.23289273785739945,0.08100585706839432
-0.15696569668229074,-0.13611313434912434
-0.24482000121345063,-0.09013560962155015
0.34628547350953076,-0.1607843378860726
-0.2804168733485732,0.17998235573064852
0.42614587215522887,-0.24607685232549326
0.04750238339338431,0.05995207189011258
-0.058393522024145564,0.04332382690561595
-0.15853453175977752,0.19958956987005844
-0.07597878799916691,-0.03259150504888557
0.0977910409750826,-0.1524684173044708
-0.4683376717784858,-0.031394652332161835
0.24482751439863093,0.16962315887442556
-0.04006485585829098,0.30732076803574665
-0.06495348518899877,-0.34178655343344855
0.7124175036489256,-0.08963521944961106
0.47535245055613146,0.24937379633969892
0.5494763422510616,-0.2891538858043796
0.07475601758688033,0.09040682723717545
-0.19237505652874934,-0.11827283488671116
0.3538604957301028,-0.03126944332542122
0.2043492375262814,-0.17483006319356686
0.5548057563400413,0.16120583133935731
-0.5062068263308284,-0.07146328940515013
-0.004570701007350535,-0.019451839947291646
0.13611571414045295,-0.1958229123439994
-0.3841913200775151,0.15466243761962253
0.05858101418442796,0.4324035423765875
-0.2266824798442698,0.3757959275833316
-0.189692192433378,0.1915030457706957
-0.4250240089611728,-0.072433687873506
-0.3190800419391334,0.12140579992496478
0.38029030682369797,-0.21728787277011616
0.1545479879845387,0.36766932534821484
-0.26397829609519247,0.2782941879485098
0.7254794557009328,-0.003862748809679476
0.6334389038631695,-0.1710406225344594
0.25391592897420584,-0.14285872835101213
0.4059719555381657,0.18390193811948535
-0.34904471836189593,-0.258466629415937
0.3035122531703265,0.1813483865083466
-0.19152223002468743,0.22753068008550875
0.3059885224455196,-0.5883758635441044
-0.29002134583920086,0.14354458013940372
-0.34409436577291497,0.00445028759028878
0.24948668004315847,0.3961854549005392
-0.4381371440042441,-0.05615310128334181
0.19774251419114677,-0.07349412432457925
-0.48350370805549375,-0.34364763302292434
-0.4399706121414847,-0.07463000062489787
-0.2805809893497225,-0.009842854473158993
-0.17813799037747607,-0.22229695780982459
0.1855690641810425,0.16571171595431675
-0.033463201172006615,-0.43979843997085644
-0.05509300714996048,-0.04343157914562751
0.1211229967319315,-0.24125558243781495
