x1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0e-5
4.0e-5
8.0e-5
6.0e-5
0.00012
0.00014
0.00018
0.00054
0.00048
0.00078
0.00122
0.00147
0.00209
0.00284
0.00367
0.00484
0.00534
0.00714
0.00789
0.01018
0.01185
0.01432
0.01685
0.01961
0.02127
0.02434
0.02559
0.02874
0.03113
0.03333
0.03436
0.03557
0.03921
0.03984
0.03914
0.03979
0.03991
0.03784
0.03761
0.03742
0.03464
0.03351
0.03018
0.02911
0.0265
0.02445
0.02151
0.01967
0.01786
0.01635
0.01373
0.01193
0.01076
0.00919
0.00786
0.00682
0.00509
0.00483
0.00398
0.00302
0.00253
0.00209
0.00171
0.00145
0.00089
0.00086
0.00061
0.00053
0.00038
0.00025
0.00023
0.00018
0.00014
8.0e-5
8.0e-5
5.0e-5
3.0e-5
3.0e-5
2.0e-5
1.0e-5
2.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
