params1,params2
-0.4275025513637098,0.34881962358541
0.3852540055552566,-0.37155427474864977
0.42119979581304995,-0.4171217043670078
0.13196435132253356,0.13915656033539509
-0.4242978547895832,0.5082275689121686
0.041834441653154884,0.00778269147817497
-0.363507425462392,-0.2507099639199045
0.06207008873905924,0.07868932807351493
0.09807556170528216,0.2162193452752962
0.2451397905924305,-0.5360373399183064
-0.17221935088783347,-0.0005922310242461627
0.1800975500713105,-0.14390904188804138
0.12823480625164502,0.31182266106149636
0.17189885580681147,-0.4358004526034203
-0.1730606705579526,0.46627852608622694
0.47744708208816045,0.2826901752356597
-0.24101672798459586,0.38696065563300197
0.355749733256077,0.7035935564696126
0.16289836214091227,0.37449599727930166
0.34335976039358623,-0.6798806098854417
-0.24823760714443638,-0.24623717944932175
0.16645865624227596,0.014842475593883426
0.34516450141683674,0.06430503927411461
0.1606530632999422,-0.09348103360012638
-0.4082973756212573,0.11094842560461819
0.4151826278493251,0.3205829388996873
-0.2468277317301426,0.10237911635719173
0.30822184104005856,0.20212196034094257
0.4076678104610081,-0.14060281098974597
0.17660266182550122,0.07928549014131392
-0.1105147932994732,0.039863146767057184
0.4474398579459247,0.41670269941752475
0.20894809009100612,-0.1569025847974785
-0.30753812651763485,0.2016027721085527
-0.3037264063789741,-0.3927598617705543
0.48587126431472627,-0.5068655139940383
-0.4986110733119499,-0.3822008817328521
0.3694464266291767,0.11885791963406155
0.27261283087435323,-0.14689226855926846
0.07668768848628219,0.20171093198261164
-0.1641646445680577,0.7463296923889056
0.4494839741417782,0.2300096076052154
0.1358781388760759,0.33019238020248026
0.10816345966041038,0.06858543428131303
-0.30442834779855327,-0.6762022824844979
0.1456110857153093,-0.046178776813844816
-0.4694918679514413,-0.26376318827727524
0.44633463979767185,-0.09763989887121866
0.19652257029003878,-0.028031187892996152
0.03909642008813086,-0.1322596458488935
-0.2438464894038652,-0.5355055364927768
0.37965753795618645,-0.01617480515743565
0.30468394622081707,0.4215900584001972
-0.23567456319036184,-0.367922354769785
-0.032131886891485384,-0.5194715631874313
0.4019928140905124,-0.6085891859409899
-0.4456878090542896,0.6018496048719667
0.17911008991966693,-0.24174884644008707
0.34251331390834594,0.2670948267764061
0.24157635003035727,-0.3527164756064092
-0.012094143253030263,0.6290136787676811
0.11372264887123532,-0.6767120743781456
0.26088776054503493,0.40912506434242635
-0.1655779975776464,-0.5772573964027814
-0.13751424466707357,0.5323241990110066
0.406276533367127,0.483665518396181
-0.406236320694731,-0.4787958731109001
0.18530339726213477,-0.25138756310514027
0.1377270208299218,-0.1146494475524098
-0.01776430765999202,0.1361460112777256
-0.36689295321037824,-0.14449249107635287
0.1462018487566849,0.037011053907763936
0.19644166768314092,0.21086559901370683
0.042972041798483504,-0.15351113163440566
-0.43448631198568477,0.0
0.30700303073358415,0.0
-0.2749751925969587,0.0
0.3791675606222952,0.0
0.18766604487692753,0.0
0.44409178598606086,0.0
0.002386554170402653,0.0
0.010689057180490331,0.0
0.11858953936222281,0.0
-0.30686846200377843,0.0
-0.36859338014228654,0.0
0.40642705042278926,0.0
-0.41626370331006823,0.0
0.230689246067465,0.0
0.37918069984875463,0.0
0.1253857720242712,0.0
-0.18597524989547784,0.0
0.3665317528787924,0.0
-0.08249872812756048,0.0
