3.0-sqrt(2.0)
0.103266
0.041644
0.041452
0.04176
0.041072
0.04014
0.039238
0.037222
0.035984
0.034138
0.032546
0.030828
0.02909
0.027758
0.026396
0.02461
0.023198
0.021806
0.02054
0.019324
0.01796
0.016848
0.015818
0.015016
0.013996
0.013222
0.012416
0.011678
0.010786
0.010126
0.009738
0.008888
0.008552
0.007966
0.007624
0.00687
0.00664
0.006128
0.005726
0.005392
0.005086
0.004848
0.004452
0.004146
0.00407
0.003688
0.003582
0.003302
0.003006
0.0028
0.002746
0.002384
0.002318
0.002102
0.002104
0.001866
0.001828
0.001714
0.001498
0.001454
0.001328
0.001118
0.001166
0.001136
0.001032
