0.0-sqrt(8.0)
0.13057
0.054452
0.053248
0.050952
0.0483
0.045116
0.042668
0.039834
0.036378
0.033966
0.03141
0.028688
0.026492
0.024272
0.022294
0.020472
0.018642
0.017382
0.016252
0.015186
0.01375
0.013016
0.011818
0.011254
0.010502
0.010088
0.009306
0.008578
0.008278
0.00795
0.007572
0.006958
0.006676
0.00649
0.006076
0.005862
0.005472
0.00525
0.005016
0.004824
0.004698
0.004318
0.004078
0.003916
0.003768
0.003598
0.003356
0.003106
0.003136
0.002866
0.002786
0.00267
0.002492
0.002156
0.002238
0.002004
0.00205
0.001864
0.0017
0.001458
0.001508
0.001388
0.001384
0.001222
0.001128
