90-150
0.13628
0.07847
0.07708
0.07395
0.07054
0.06702
0.06163
0.05495
0.0509
0.04496
0.04143
0.03528
0.0313
0.0276
0.02151
0.01951
0.01719
0.01484
0.01227
0.01051
0.00875
0.00739
0.00666
0.00521
0.00393
0.00378
0.00291
0.00254
0.00201
0.0018
0.00137
0.00117
0.00095
0.00082
0.00071
0.00048
0.00059
0.00033
0.00031
0.00015
0.00016
9.0e-5
0.00015
0.00013
0.00013
8.0e-5
4.0e-5
4.0e-5
2.0e-5
2.0e-5
0.0
2.0e-5
0.0
0.0
0.0
1.0e-5
1.0e-5
2.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
