x1
0.1384
0.1126
0.1214
0.0982
0.095
0.0816
0.0664
0.0622
0.0536
0.0384
0.0282
0.023
0.02
0.0184
0.0098
0.0076
0.0066
0.0048
0.0042
0.0032
0.0026
0.001
0.0008
0.0006
0.0006
0.0
0.0
0.0
0.0
0.0002
0.0
0.0002
0.0
0.0002
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
