2.0-sqrt(4.0)
9.0e-5
0.00056
0.00232
0.00618
0.013
0.02148
0.03113
0.04248
0.05038
0.05624
0.06077
0.06454
0.06648
0.06703
0.06564
0.06329
0.06017
0.05694
0.05165
0.04725
0.03953
0.03294
0.02732
0.02079
0.01596
0.01151
0.00766
0.00608
0.00401
0.00269
0.00158
0.00079
0.00079
0.00025
0.0002
8.0e-5
8.0e-5
5.0e-5
4.0e-5
1.0e-5
1.0e-5
0.0
0.0
0.0
1.0e-5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
