x1
0.199
0.0772
0.0786
0.0714
0.0688
0.0584
0.0566
0.0496
0.046
0.035
0.0308
0.0382
0.029
0.0276
0.0196
0.0166
0.0126
0.013
0.0098
0.0098
0.0078
0.0052
0.0048
0.0064
0.0042
0.0036
0.0036
0.0046
0.0024
0.0012
0.002
0.0006
0.0008
0.0002
0.0016
0.0002
0.001
0.0004
0.0006
0.0002
0.0002
0.0002
0.0004
0.0
0.0
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
