x1
0.1916
0.0814
0.0714
0.0778
0.0664
0.0634
0.0554
0.048
0.043
0.037
0.0342
0.0316
0.0284
0.026
0.0236
0.0174
0.013
0.014
0.012
0.0098
0.0082
0.0062
0.0072
0.0068
0.0066
0.0028
0.0026
0.0026
0.003
0.001
0.0012
0.002
0.0006
0.001
0.0002
0.0004
0.0006
0.0002
0.0
0.0002
0.0006
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0002
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
