x1
0.2038
0.0784
0.0784
0.075
0.0636
0.0604
0.0566
0.048
0.0416
0.0414
0.0324
0.0324
0.0262
0.021
0.0212
0.0182
0.0152
0.0122
0.0108
0.0104
0.0078
0.0078
0.0048
0.0036
0.0052
0.0046
0.002
0.0034
0.0026
0.0012
0.0022
0.0016
0.001
0.001
0.0006
0.0
0.0002
0.0006
0.0
0.0002
0.0006
0.0004
0.0
0.0
0.0002
0.0002
0.0
0.0002
0.0
0.0004
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
