x1
0.1948
0.0854
0.073
0.077
0.0628
0.0622
0.0568
0.0526
0.0428
0.0406
0.0356
0.03
0.0294
0.0218
0.015
0.0176
0.0134
0.0144
0.0104
0.008
0.0084
0.0076
0.0064
0.0062
0.0046
0.0032
0.0024
0.0014
0.0032
0.0018
0.0016
0.0014
0.0016
0.001
0.0008
0.001
0.001
0.0006
0.0002
0.0004
0.0004
0.0002
0.0
0.0
0.0
0.0
0.0004
0.0
0.0002
0.0
0.0
0.0004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
