1.0-sqrt(6.0)
0.132368
0.070828
0.067708
0.063058
0.057874
0.053148
0.04812
0.043706
0.039814
0.035836
0.032402
0.029166
0.026778
0.024294
0.021732
0.01986
0.018236
0.016562
0.015406
0.014556
0.013628
0.012248
0.01141
0.010522
0.00994
0.009138
0.008418
0.00795
0.007666
0.006698
0.006268
0.005896
0.005452
0.0051
0.004744
0.00419
0.003844
0.003586
0.003186
0.003104
0.002758
0.00242
0.00238
0.002008
0.001828
0.001718
0.001466
0.001296
0.00122
0.000992
0.000878
0.000812
0.000688
0.000622
0.000602
0.000468
0.000464
0.000334
0.000302
0.0003
0.00027
0.000228
0.000176
0.00018
0.00015
