x1
0.2902
0.0784
0.075
0.0626
0.0612
0.05
0.0482
0.0456
0.0394
0.0318
0.0312
0.0274
0.0228
0.0174
0.0184
0.0146
0.0126
0.0112
0.0124
0.0072
0.0068
0.0034
0.0046
0.0036
0.0034
0.004
0.0028
0.0012
0.002
0.0006
0.0018
0.001
0.001
0.0012
0.0006
0.001
0.0006
0.0002
0.0004
0.0004
0.0006
0.0002
0.0004
0.0
0.0002
0.0
0.0004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
