x1
0.2956
0.0746
0.0712
0.0656
0.0642
0.0556
0.051
0.0426
0.0364
0.0348
0.0312
0.0276
0.0204
0.0214
0.014
0.0162
0.0116
0.008
0.0084
0.0062
0.0054
0.0076
0.0042
0.0034
0.0052
0.003
0.0034
0.001
0.001
0.002
0.0014
0.0016
0.0006
0.0008
0.0002
0.0002
0.0002
0.0006
0.0002
0.0002
0.0002
0.0
0.0
0.0
0.0
0.0004
0.0
0.0002
0.0
0.0
0.0002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0002
0.0
0.0
0.0
