30-210
0.11368
0.05393
0.05547
0.05436
0.0561
0.05361
0.05296
0.04922
0.04604
0.04524
0.04097
0.03819
0.03534
0.03245
0.02994
0.02747
0.02406
0.02115
0.0201
0.01844
0.01636
0.01427
0.0129
0.01129
0.00984
0.0085
0.00765
0.00661
0.00648
0.00454
0.00462
0.00424
0.00312
0.00268
0.00253
0.00217
0.00182
0.00179
0.00139
0.00106
0.00106
0.00088
0.00085
0.00071
0.0006
0.00051
0.00054
0.00036
0.00044
0.00032
0.00016
0.00012
7.0e-5
0.00013
9.0e-5
0.00014
7.0e-5
4.0e-5
6.0e-5
4.0e-5
1.0e-5
8.0e-5
4.0e-5
1.0e-5
1.0e-5
