0-240
0.1071
0.04707
0.04799
0.0499
0.05018
0.04959
0.04873
0.04626
0.0459
0.04388
0.04179
0.03785
0.03645
0.03425
0.03103
0.02842
0.02617
0.02365
0.02182
0.02006
0.01867
0.01722
0.01465
0.01297
0.01178
0.01096
0.00935
0.00865
0.00696
0.00601
0.00591
0.00506
0.00469
0.00401
0.00336
0.00283
0.00234
0.00221
0.00183
0.00177
0.00149
0.00133
0.00113
0.00095
0.00085
0.00065
0.00062
0.00044
0.00051
0.0004
0.00034
0.00034
0.00022
0.0003
0.00016
0.00019
0.00015
9.0e-5
8.0e-5
6.0e-5
7.0e-5
3.0e-5
5.0e-5
3.0e-5
4.0e-5
